osc,ws,ctrl_gap,trt_gap,delta_gap,ctrl_test,trt_test,delta_test,noisy_val_ctrl,noisy_val_trt,noise_label,noise_rate,searcher,seed
0.7333333333333333,,-0.2276860033294916,-0.2276860033294916,0.0,,,0.0,,,low_osc,0.3,bayesian_opt,0
0.23333333333333334,,-0.1619285439877065,-0.27878089384044047,0.11685234985273396,,,0.04385964912280704,,,low_osc,0.3,bayesian_opt,1
0.9666666666666667,,-0.2495838135484697,-0.33429376360609553,0.08470995005762583,,,0.02631578947368418,,,low_osc,0.3,bayesian_opt,2
0.9666666666666667,,-0.2568830836214624,-0.3021513638109874,0.045268280189525,,,0.00877192982456143,,,low_osc,0.3,bayesian_opt,3
0.6666666666666666,,-0.23645793315405306,-0.22185939300806767,-0.014598540145985384,,,0.0,,,low_osc,0.3,bayesian_opt,4
0.8666666666666667,,-0.25982840312459976,-0.3021513638109874,0.042322960686387634,,,-0.00877192982456132,,,low_osc,0.3,bayesian_opt,5
0.9,,-0.2613010628761685,-0.3255218337815341,0.0642207709053656,,,-0.00877192982456143,,,low_osc,0.3,bayesian_opt,6
0.8666666666666667,,-0.21596875400179283,-0.27000896401587904,0.05404021001408621,,,0.01754385964912275,,,low_osc,0.3,bayesian_opt,7
1.0,,-0.242284543475477,-0.3357023946728134,0.09341785119733637,,,-0.00877192982456143,,,low_osc,0.3,bayesian_opt,8
0.6,,-0.24522986297861438,-0.303624023562556,0.058394160583941646,,,0.0,,,low_osc,0.3,bayesian_opt,9
0.4666666666666667,,-0.22915866308106037,-0.36201818414649756,0.1328595210654372,,,0.00877192982456132,,,low_osc,0.3,bayesian_opt,10
0.9666666666666667,,-0.23933922397233953,-0.2714816237674478,0.032142399795108245,,,0.01754385964912286,,,low_osc,0.3,bayesian_opt,11
0.9,,-0.2262133435779229,-0.33864771417595085,0.11243437059802797,,,0.01754385964912286,,,low_osc,0.3,bayesian_opt,12
0.16666666666666666,,-0.2072608528620823,-0.25541042386989365,0.048149571007811365,,,-0.01754385964912286,,,low_osc,0.3,bayesian_opt,13
0.23333333333333334,,-0.19118965296452806,-0.32699449353310284,0.13580484056857478,,,0.02631578947368418,,,low_osc,0.3,bayesian_opt,14
0.9666666666666667,,-0.22326802407478552,-0.28608016391343327,0.06281213983864775,,,0.02631578947368418,,,low_osc,0.3,bayesian_opt,15
0.3,,-0.2072608528620823,-0.26712767319759245,0.05986682033551016,,,0.00877192982456132,,,low_osc,0.3,bayesian_opt,16
0.2,,-0.23357664233576647,-0.3109232936355487,0.07734665129978224,,,-0.01754385964912286,,,low_osc,0.3,bayesian_opt,17
0.1,,-0.14880266359328975,-0.31527724420540404,0.1664745806121143,,,0.03508771929824561,,,low_osc,0.3,bayesian_opt,18
0.8666666666666667,,-0.2686003329491612,-0.24375720322704575,-0.024843129722115442,,,-0.01754385964912275,,,low_osc,0.3,bayesian_opt,19
0.3333333333333333,,-0.24811115379690096,-0.30067870405941866,0.05256755026251769,,,0.00877192982456143,,,low_osc,0.3,successive_halving,0
0.5666666666666667,,-0.25829171468818035,-0.2568830836214624,-0.001408631066717958,,,0.03508771929824561,,,low_osc,0.3,successive_halving,1
0.8333333333333334,,-0.30503265462927387,-0.3401203739275195,0.03508771929824561,,,0.03508771929824561,,,low_osc,0.3,successive_halving,2
0.4,,-0.2714816237674478,-0.25982840312459976,-0.011653220642848017,,,0.01754385964912275,,,low_osc,0.3,successive_halving,3
0.26666666666666666,,-0.2568830836214624,-0.32404917402996547,0.06716609040850308,,,0.00877192982456143,,,low_osc,0.3,successive_halving,4
0.9666666666666667,,-0.34300166474580607,-0.29779741324113196,-0.04520425150467411,,,0.03508771929824561,,,low_osc,0.3,successive_halving,5
